timestamp,temp_entrada_c,temp_saida_c,vazao_m3_h,potencia_kw,pressao_oleo_bar,nivel_tanque_pct
2026-01-03 13:45:00,28.51,24.67,91.22,128.61,2.77,60.1
2026-01-03 13:50:00,27.95,23.99,89.07,133.88,2.63,57.1
2026-01-03 13:55:00,27.72,23.74,91.53,131.5,2.66,58.1
2026-01-03 14:00:00,28.2,24.6,87.69,127.08,2.7,57.8
2026-01-03 14:05:00,28.39,25.02,86.62,120.2,2.71,56.1
2026-01-03 14:10:00,28.59,24.95,89.78,127.29,2.65,58.6
2026-01-03 14:15:00,28.26,24.26,90.12,138.3,2.79,55.7
2026-01-03 14:20:00,28.02,24.38,89.24,125.98,2.71,59.0
2026-01-03 14:25:00,27.88,24.27,93.26,128.44,2.72,56.0
2026-01-03 14:30:00,28.09,24.76,88.14,117.37,2.79,56.2
2026-01-03 14:35:00,27.99,23.77,91.12,140.66,2.66,55.3
2026-01-03 14:40:00,27.8,23.8,90.58,131.12,2.68,55.5
2026-01-03 14:45:00,28.55,24.57,86.59,134.73,2.61,56.2
2026-01-03 14:50:00,28.47,24.43,87.26,132.12,2.68,53.2
2026-01-03 14:55:00,28.29,24.35,90.67,133.58,2.6,56.4
2026-01-03 15:00:00,27.76,24.03,95.66,131.71,2.74,56.0
2026-01-03 15:05:00,28.19,24.43,92.23,127.99,2.72,57.9
2026-01-03 15:10:00,28.12,24.43,86.55,130.54,2.68,57.4
2026-01-03 15:15:00,28.06,23.6,83.16,135.83,2.69,55.6
2026-01-03 15:20:00,28.25,24.3,92.84,134.62,2.75,56.0
2026-01-03 15:25:00,28.08,24.38,90.84,126.93,2.64,56.3
2026-01-03 15:30:00,28.09,24.16,94.01,133.3,2.72,58.9
2026-01-03 15:35:00,28.05,24.49,89.03,124.37,2.75,55.4
2026-01-03 15:40:00,27.96,23.77,92.18,136.01,2.6,55.5
2026-01-03 15:45:00,27.41,23.76,93.49,124.82,2.75,54.9
2026-01-03 15:50:00,27.87,23.92,90.33,132.55,2.61,54.3
2026-01-03 15:55:00,27.69,23.6,90.46,134.13,2.71,57.0
2026-01-03 16:00:00,27.5,23.57,91.66,130.1,2.65,56.8
2026-01-03 16:05:00,28.22,24.37,93.03,130.78,2.8,58.4
2026-01-03 16:10:00,28.22,24.38,91.71,130.81,2.65,58.0
2026-01-03 16:15:00,28.11,24.29,94.25,128.86,2.62,60.0
2026-01-03 16:20:00,27.82,24.12,90.74,127.71,2.73,56.3
2026-01-03 16:25:00,28.08,24.35,88.64,125.18,2.7,56.0
2026-01-03 16:30:00,27.73,23.51,96.98,144.18,2.64,54.4
2026-01-03 16:35:00,27.76,23.94,90.6,133.13,2.76,57.4
2026-01-03 16:40:00,27.42,23.77,90.76,128.31,2.61,56.5
2026-01-03 16:45:00,27.78,24.06,92.09,132.32,2.67,57.3
2026-01-03 16:50:00,27.68,23.55,92.49,129.06,2.7,54.6
2026-01-03 16:55:00,27.33,23.3,91.43,125.56,2.79,56.8
2026-01-03 17:00:00,27.63,23.62,92.42,131.85,2.82,56.5
2026-01-03 17:05:00,27.61,23.8,92.44,125.89,2.81,56.4
2026-01-03 17:10:00,28.06,24.05,93.05,132.6,2.74,55.2
2026-01-03 17:15:00,27.82,24.11,86.79,128.16,2.6,57.9
2026-01-03 17:20:00,27.59,23.78,97.45,133.92,2.77,59.2
2026-01-03 17:25:00,27.63,23.51,92.45,131.41,2.84,54.5
2026-01-03 17:30:00,27.57,23.47,94.34,136.09,2.83,57.2
2026-01-03 17:35:00,27.49,23.85,89.51,127.05,2.78,51.8
2026-01-03 17:40:00,27.26,23.58,91.85,129.04,2.69,57.1
2026-01-03 17:45:00,27.48,23.56,91.42,130.02,2.73,53.2
2026-01-03 17:50:00,27.31,22.99,96.84,142.92,2.88,55.2
2026-01-03 17:55:00,27.17,23.75,91.77,123.84,2.68,54.0
2026-01-03 18:00:00,27.6,23.63,95.2,138.44,2.7,55.6
2026-01-03 18:05:00,27.56,24.0,91.75,123.9,2.83,57.2
2026-01-03 18:10:00,27.0,23.25,92.31,131.44,2.75,53.1
2026-01-03 18:15:00,27.4,23.58,92.89,130.22,2.7,55.4
2026-01-03 18:20:00,27.67,23.86,96.78,130.03,2.87,55.1
2026-01-03 18:25:00,27.67,23.89,88.92,130.96,2.81,58.2
2026-01-03 18:30:00,27.65,23.73,90.42,130.55,2.76,56.5
2026-01-03 18:35:00,27.39,23.6,88.9,121.18,2.71,54.1
2026-01-03 18:40:00,27.16,23.59,91.12,116.99,2.91,55.1
2026-01-03 18:45:00,27.09,22.96,91.88,138.61,2.79,58.1
2026-01-03 18:50:00,27.43,23.31,89.93,138.05,2.87,56.8
2026-01-03 18:55:00,27.43,23.28,92.2,140.86,2.85,54.4
2026-01-03 19:00:00,27.64,24.08,89.06,125.64,2.76,55.3
2026-01-03 19:05:00,27.58,23.56,91.62,129.27,2.77,55.3
2026-01-03 19:10:00,27.26,23.14,97.23,134.48,2.89,54.9
2026-01-03 19:15:00,26.97,23.27,95.3,129.04,2.89,53.1
2026-01-03 19:20:00,27.19,23.23,94.82,129.85,2.69,54.6
2026-01-03 19:25:00,27.31,23.38,91.91,136.82,2.84,57.7
2026-01-03 19:30:00,27.2,22.77,90.64,145.74,2.8,55.0
2026-01-03 19:35:00,27.09,22.64,91.69,141.03,2.75,55.4
2026-01-03 19:40:00,27.29,23.73,94.49,126.72,2.83,55.8
2026-01-03 19:45:00,27.09,22.49,96.83,138.98,2.74,58.9
2026-01-03 19:50:00,27.04,23.29,96.98,134.81,2.79,55.5
2026-01-03 19:55:00,27.27,23.04,96.36,137.44,2.77,57.1
2026-01-03 20:00:00,27.08,22.85,93.0,135.69,2.79,54.6
2026-01-03 20:05:00,27.23,23.49,94.96,131.08,2.82,55.1
2026-01-03 20:10:00,27.23,23.11,94.16,133.36,2.77,55.4
2026-01-03 20:15:00,26.86,22.89,94.52,133.44,2.92,54.2
2026-01-03 20:20:00,27.02,22.87,100.17,132.34,2.86,55.1
2026-01-03 20:25:00,27.49,23.42,90.73,136.89,2.94,56.7
2026-01-03 20:30:00,26.83,22.52,94.61,137.77,2.83,54.1
2026-01-03 20:35:00,26.58,22.54,98.28,138.15,2.81,55.3
2026-01-03 20:40:00,26.63,22.65,91.64,131.89,2.95,56.4
2026-01-03 20:45:00,27.09,22.8,93.75,137.3,2.81,54.0
2026-01-03 20:50:00,27.08,22.91,94.09,132.27,2.84,56.9
2026-01-03 20:55:00,27.04,22.82,94.91,138.98,2.89,55.3
2026-01-03 21:00:00,27.36,23.49,91.54,128.22,2.78,55.0
2026-01-03 21:05:00,26.38,22.6,97.07,129.13,2.9,52.2
2026-01-03 21:10:00,27.14,23.24,97.3,132.49,2.89,54.6
2026-01-03 21:15:00,27.42,23.53,96.96,132.64,2.93,55.7
2026-01-03 21:20:00,26.74,22.49,93.56,131.82,2.91,57.8
2026-01-03 21:25:00,26.92,22.62,96.01,137.51,2.94,56.0
2026-01-03 21:30:00,26.82,22.8,93.59,135.93,2.86,56.8
2026-01-03 21:35:00,26.77,22.35,95.06,138.71,2.81,53.3
2026-01-03 21:40:00,26.91,22.5,101.33,140.25,2.99,54.9
2026-01-03 21:45:00,27.34,23.2,96.23,136.24,2.78,56.9
2026-01-03 21:50:00,27.43,23.56,93.07,130.81,2.79,53.7
2026-01-03 21:55:00,26.88,22.41,96.54,137.84,2.91,56.5
2026-01-03 22:00:00,27.43,23.36,92.76,134.0,2.97,56.1
2026-01-03 22:05:00,26.96,22.84,93.19,137.94,2.89,55.4
2026-01-03 22:10:00,27.38,23.37,93.63,130.21,2.94,54.5
2026-01-03 22:15:00,26.91,23.04,95.17,130.55,2.76,53.4
2026-01-03 22:20:00,26.96,23.23,98.67,126.12,2.85,57.6
2026-01-03 22:25:00,27.01,22.75,97.82,140.87,2.77,55.8
2026-01-03 22:30:00,27.71,23.8,97.72,132.5,2.93,55.4
2026-01-03 22:35:00,27.12,22.24,93.71,143.9,2.8,54.2
2026-01-03 22:40:00,26.73,22.88,95.15,131.54,2.81,54.9
2026-01-03 22:45:00,27.14,23.33,97.23,127.49,2.92,55.1
2026-01-03 22:50:00,26.8,22.54,95.02,134.25,2.96,55.4
2026-01-03 22:55:00,26.76,22.25,95.94,137.04,2.89,55.9
2026-01-03 23:00:00,27.11,22.95,97.78,133.17,2.93,53.6
2026-01-03 23:05:00,26.88,22.6,95.84,142.02,2.93,52.5
2026-01-03 23:10:00,26.94,23.25,97.32,127.05,2.89,54.8
2026-01-03 23:15:00,26.87,22.89,100.78,135.78,2.84,52.1
2026-01-03 23:20:00,26.94,23.06,96.41,129.58,2.94,54.2
2026-01-03 23:25:00,26.96,23.28,99.82,132.04,2.94,53.9
2026-01-03 23:30:00,26.37,22.17,98.31,133.99,2.96,55.4
2026-01-03 23:35:00,27.01,23.41,93.28,127.4,2.93,57.6
2026-01-03 23:40:00,26.6,22.75,94.23,131.15,2.84,51.7
2026-01-03 23:45:00,26.48,22.43,94.94,141.13,2.95,58.0
2026-01-03 23:50:00,26.82,22.85,94.92,135.0,2.91,54.2
2026-01-03 23:55:00,26.85,22.57,96.87,136.4,2.89,55.1
2026-01-04 00:00:00,26.66,22.39,98.66,140.32,2.9,52.4
2026-01-04 00:05:00,27.03,22.61,100.3,147.28,2.88,56.0
2026-01-04 00:10:00,26.49,22.1,97.96,135.05,2.97,54.6
2026-01-04 00:15:00,26.72,22.23,96.11,138.56,2.84,54.4
2026-01-04 00:20:00,26.67,22.46,92.05,135.35,2.86,51.6
2026-01-04 00:25:00,26.8,22.51,97.47,137.11,2.91,54.6
2026-01-04 00:30:00,26.88,22.53,97.38,138.2,3.02,55.7
2026-01-04 00:35:00,26.56,22.3,97.81,134.05,2.99,54.1
2026-01-04 00:40:00,26.99,22.86,102.64,141.19,2.83,56.1
2026-01-04 00:45:00,26.82,22.67,100.51,132.6,3.01,56.1
2026-01-04 00:50:00,26.33,22.3,99.4,134.3,3.01,53.4
2026-01-04 00:55:00,26.31,21.97,95.06,141.88,2.86,56.7
2026-01-04 01:00:00,26.8,22.58,96.21,137.02,2.78,54.4
2026-01-04 01:05:00,26.75,22.66,97.28,132.33,2.93,54.4
2026-01-04 01:10:00,26.78,22.68,95.6,130.96,3.0,54.4
2026-01-04 01:15:00,26.79,22.83,98.82,132.97,3.03,54.4
2026-01-04 01:20:00,26.86,22.34,98.48,139.61,2.88,50.3
2026-01-04 01:25:00,27.04,22.75,94.89,138.47,3.04,54.0
2026-01-04 01:30:00,26.52,22.46,100.63,131.34,2.81,52.2
2026-01-04 01:35:00,26.51,22.02,97.91,143.78,2.92,56.6
2026-01-04 01:40:00,26.53,22.38,93.36,135.71,2.92,56.6
2026-01-04 01:45:00,26.87,22.93,97.57,133.68,3.01,55.4
2026-01-04 01:50:00,27.11,22.56,98.42,146.78,3.02,53.8
2026-01-04 01:55:00,26.69,22.53,100.17,135.72,3.0,52.6
2026-01-04 02:00:00,26.18,21.97,96.91,134.76,2.86,53.1
2026-01-04 02:05:00,26.38,22.06,99.84,137.64,3.0,57.0
2026-01-04 02:10:00,26.6,22.0,98.26,142.59,2.98,53.0
2026-01-04 02:15:00,26.67,22.34,94.52,138.01,2.85,50.5
2026-01-04 02:20:00,26.71,22.68,94.29,131.25,2.82,55.6
2026-01-04 02:25:00,26.82,22.36,100.65,135.55,3.01,56.3
2026-01-04 02:30:00,26.74,22.52,100.84,136.19,2.94,56.5
2026-01-04 02:35:00,27.08,22.27,98.68,147.49,2.87,55.6
2026-01-04 02:40:00,26.65,22.31,101.62,140.4,2.94,55.8
2026-01-04 02:45:00,26.61,22.82,100.54,135.07,2.97,54.0
2026-01-04 02:50:00,26.94,22.5,99.61,146.95,2.94,50.8
2026-01-04 02:55:00,26.44,21.6,95.64,148.59,2.86,54.0
2026-01-04 03:00:00,26.93,22.17,102.26,150.47,3.06,54.8
2026-01-04 03:05:00,26.86,22.03,99.28,149.06,3.01,53.7
2026-01-04 03:10:00,26.8,22.68,96.98,140.81,2.93,53.6
2026-01-04 03:15:00,27.24,22.63,96.28,148.42,2.93,52.4
2026-01-04 03:20:00,26.69,22.49,98.6,140.13,2.97,52.3
2026-01-04 03:25:00,27.37,22.92,93.79,142.05,2.88,56.6
2026-01-04 03:30:00,26.8,22.72,99.72,134.96,2.97,56.6
2026-01-04 03:35:00,26.54,22.3,95.6,137.06,2.87,53.8
2026-01-04 03:40:00,26.88,22.65,98.91,136.79,2.95,54.2
2026-01-04 03:45:00,26.6,21.97,96.69,145.2,2.88,52.3
2026-01-04 03:50:00,26.69,22.07,97.33,141.01,2.88,54.7
2026-01-04 03:55:00,26.98,22.49,96.1,140.47,3.05,56.4
2026-01-04 04:00:00,27.02,22.94,97.59,128.24,2.95,51.4
2026-01-04 04:05:00,26.74,22.38,102.72,145.47,2.96,54.4
2026-01-04 04:10:00,27.14,22.9,101.46,137.84,2.83,54.5
2026-01-04 04:15:00,27.19,22.54,98.89,145.48,2.91,54.5
2026-01-04 04:20:00,27.27,22.53,97.94,149.53,2.98,56.1
2026-01-04 04:25:00,27.05,22.34,100.11,146.11,2.96,56.7
2026-01-04 04:30:00,27.26,23.0,100.82,142.97,2.82,53.3
2026-01-04 04:35:00,26.46,22.68,95.92,126.56,2.96,54.6
2026-01-04 04:40:00,26.86,22.83,97.8,141.58,2.97,53.7
2026-01-04 04:45:00,26.73,21.9,93.43,148.81,3.02,52.6
2026-01-04 04:50:00,26.98,22.61,100.79,140.88,2.91,54.0
2026-01-04 04:55:00,26.81,22.52,103.14,143.76,2.81,54.6
2026-01-04 05:00:00,26.92,22.03,98.17,144.04,2.88,53.9
2026-01-04 05:05:00,27.44,22.64,92.65,144.23,2.88,52.2
2026-01-04 05:10:00,26.94,22.44,99.48,146.22,2.99,52.8
2026-01-04 05:15:00,27.09,22.67,95.68,134.41,2.78,52.8
2026-01-04 05:20:00,26.94,22.47,96.28,142.49,2.91,52.2
2026-01-04 05:25:00,27.02,22.46,99.49,144.47,3.03,53.9
2026-01-04 05:30:00,27.01,22.1,98.55,153.82,2.94,54.1
2026-01-04 05:35:00,27.13,22.51,96.68,138.45,2.99,54.9
2026-01-04 05:40:00,27.32,22.62,96.27,149.15,2.84,52.1
2026-01-04 05:45:00,27.45,22.63,98.19,144.77,2.84,52.5
2026-01-04 05:50:00,27.13,22.88,96.84,136.14,3.02,55.7
2026-01-04 05:55:00,27.2,22.48,95.08,140.75,2.94,53.1
2026-01-04 06:00:00,26.78,22.31,97.01,137.68,2.94,53.4
2026-01-04 06:05:00,27.05,23.13,98.67,134.23,2.87,53.1
2026-01-04 06:10:00,27.32,23.3,97.36,130.95,2.94,55.0
2026-01-04 06:15:00,27.31,23.01,94.26,140.13,2.86,55.1
2026-01-04 06:20:00,27.16,22.46,100.24,143.0,3.0,55.0
2026-01-04 06:25:00,27.34,22.74,90.91,137.99,3.09,53.3
2026-01-04 06:30:00,27.25,22.63,96.62,141.53,2.96,52.0
2026-01-04 06:35:00,27.44,22.37,96.17,150.73,2.89,56.2
2026-01-04 06:40:00,27.22,22.95,98.07,137.27,2.77,54.5
2026-01-04 06:45:00,27.07,22.49,99.08,143.14,2.82,52.6
2026-01-04 06:50:00,27.25,22.58,100.47,146.72,3.02,55.4
2026-01-04 06:55:00,26.45,22.03,95.85,143.12,2.86,52.4
2026-01-04 07:00:00,27.28,22.67,99.07,142.53,2.9,55.3
2026-01-04 07:05:00,26.29,22.08,98.07,134.1,2.96,55.4
2026-01-04 07:10:00,26.78,21.82,93.28,147.86,3.01,51.8
2026-01-04 07:15:00,27.34,22.89,102.29,143.08,2.9,54.0
2026-01-04 07:20:00,27.35,22.22,93.91,145.86,2.89,54.3
2026-01-04 07:25:00,26.96,22.34,98.53,140.83,2.92,57.1
2026-01-04 07:30:00,27.08,22.19,98.43,145.37,2.87,52.0
2026-01-04 07:35:00,27.61,22.99,98.12,142.86,2.88,55.3
2026-01-04 07:40:00,27.16,22.53,96.17,140.97,2.93,53.1
2026-01-04 07:45:00,27.85,23.35,99.44,144.03,2.92,51.2
2026-01-04 07:50:00,27.3,22.62,93.44,138.6,3.03,52.9
2026-01-04 07:55:00,27.42,22.68,97.15,140.24,2.93,53.1
2026-01-04 08:00:00,27.73,23.27,95.87,139.66,2.97,51.5
2026-01-04 08:05:00,27.38,22.74,95.56,142.62,2.84,53.5
2026-01-04 08:10:00,27.1,22.59,98.29,137.58,2.93,54.5
2026-01-04 08:15:00,27.34,22.09,99.88,151.43,2.85,53.4
2026-01-04 08:20:00,27.37,22.71,96.3,142.44,2.92,52.2
2026-01-04 08:25:00,27.05,21.98,99.07,149.22,2.93,52.8
2026-01-04 08:30:00,27.34,22.7,97.21,144.03,2.89,53.0
2026-01-04 08:35:00,27.23,22.47,94.82,142.89,3.03,53.3
2026-01-04 08:40:00,27.66,23.29,96.37,143.76,2.97,54.6
2026-01-04 08:45:00,27.45,22.86,96.23,144.12,2.96,53.4
2026-01-04 08:50:00,27.39,22.63,95.2,142.56,2.93,50.8
2026-01-04 08:55:00,27.45,22.33,97.98,151.05,2.99,52.1
2026-01-04 09:00:00,27.54,22.77,97.45,146.0,2.79,53.2
2026-01-04 09:05:00,27.65,22.58,92.85,152.78,2.96,54.6
2026-01-04 09:10:00,27.26,22.37,92.66,144.58,2.82,54.8
2026-01-04 09:15:00,27.27,22.13,97.81,153.48,2.84,55.5
2026-01-04 09:20:00,27.82,23.09,94.67,144.43,2.9,53.1
2026-01-04 09:25:00,27.45,22.11,97.42,158.58,2.94,54.0
2026-01-04 09:30:00,27.21,22.59,98.58,147.5,2.8,50.7
2026-01-04 09:35:00,27.69,23.13,93.41,142.2,2.83,53.5
2026-01-04 09:40:00,27.71,23.26,93.01,139.15,2.87,51.2
2026-01-04 09:45:00,27.23,21.88,100.68,156.34,2.85,52.7
2026-01-04 09:50:00,27.68,22.71,97.33,148.01,2.91,57.3
2026-01-04 09:55:00,27.82,23.13,95.36,148.94,3.06,53.2
2026-01-04 10:00:00,27.75,22.66,94.03,149.88,2.88,51.5
2026-01-04 10:05:00,27.83,22.87,95.04,146.59,2.81,53.4
2026-01-04 10:10:00,27.33,22.05,93.3,150.95,2.77,52.0
2026-01-04 10:15:00,27.78,23.38,98.43,136.61,2.83,51.3
2026-01-04 10:20:00,27.64,22.91,94.24,145.95,2.79,55.9
2026-01-04 10:25:00,27.6,22.92,98.86,142.08,2.87,54.3
2026-01-04 10:30:00,27.96,23.65,95.08,141.48,2.87,53.2
2026-01-04 10:35:00,28.12,23.05,93.42,145.42,2.81,52.1
2026-01-04 10:40:00,28.22,23.47,94.92,145.06,2.95,52.2
2026-01-04 10:45:00,28.11,23.11,89.37,150.88,2.79,55.0
2026-01-04 10:50:00,27.77,22.36,95.58,148.36,2.82,53.1
2026-01-04 10:55:00,27.9,23.16,95.41,150.73,2.87,48.0
2026-01-04 11:00:00,28.02,23.29,97.84,143.7,2.88,56.3
2026-01-04 11:05:00,27.87,23.01,91.01,146.12,2.9,52.9
2026-01-04 11:10:00,27.89,22.8,98.58,152.25,2.85,53.1
2026-01-04 11:15:00,28.08,23.37,97.67,146.78,2.88,54.3
2026-01-04 11:20:00,27.87,23.18,98.7,145.45,2.78,53.3
2026-01-04 11:25:00,27.72,22.6,95.38,153.36,2.87,53.7
2026-01-04 11:30:00,27.81,22.86,98.0,149.96,2.87,52.0
2026-01-04 11:35:00,28.09,23.74,91.73,143.42,2.9,50.7
2026-01-04 11:40:00,27.95,23.39,97.13,143.92,2.71,53.0
2026-01-04 11:45:00,28.05,22.8,93.37,157.79,2.75,54.7
2026-01-04 11:50:00,28.15,23.17,91.11,150.09,2.85,51.6
2026-01-04 11:55:00,27.9,23.21,92.37,137.92,2.64,51.5
2026-01-04 12:00:00,28.2,23.35,95.14,154.01,2.83,54.4
2026-01-04 12:05:00,28.12,23.22,93.01,144.78,2.86,51.8
2026-01-04 12:10:00,27.73,22.65,95.95,154.35,2.76,51.9
2026-01-04 12:15:00,28.41,23.85,90.43,141.05,2.77,52.0
2026-01-04 12:20:00,27.94,23.25,89.57,145.99,2.73,52.4
2026-01-04 12:25:00,27.67,22.69,98.26,146.72,2.76,50.1
2026-01-04 12:30:00,27.84,22.95,97.03,149.08,2.76,51.7
2026-01-04 12:35:00,27.86,22.8,92.09,148.04,2.74,52.8
2026-01-04 12:40:00,28.14,23.53,94.64,147.36,2.74,52.8
2026-01-04 12:45:00,28.07,23.06,97.14,150.45,2.76,54.2
2026-01-04 12:50:00,28.07,22.87,95.58,154.45,2.76,55.2
2026-01-04 12:55:00,28.33,23.27,94.84,142.79,2.89,54.7
2026-01-04 13:00:00,28.27,23.3,97.14,148.25,2.75,53.8
2026-01-04 13:05:00,28.28,23.36,92.52,147.99,2.79,52.2
2026-01-04 13:10:00,28.32,23.58,94.36,145.09,2.73,51.5
2026-01-04 13:15:00,28.38,23.45,94.17,150.19,2.73,52.4
2026-01-04 13:20:00,27.72,22.45,93.47,151.12,2.66,53.3
2026-01-04 13:25:00,28.17,23.24,93.11,147.19,2.67,53.6
2026-01-04 13:30:00,27.73,22.99,94.21,147.98,2.68,53.3
2026-01-04 13:35:00,28.3,23.46,94.04,139.12,2.77,52.2
2026-01-04 13:40:00,28.3,23.28,91.27,149.82,2.82,53.6
2026-01-04 13:45:00,28.58,23.7,95.83,145.87,2.64,54.3
2026-01-04 13:50:00,28.63,23.53,91.32,146.52,2.72,53.7
2026-01-04 13:55:00,28.4,23.28,93.15,150.83,2.66,52.3
2026-01-04 14:00:00,28.24,23.03,92.89,154.88,2.73,51.1
2026-01-04 14:05:00,28.5,23.15,94.46,156.7,2.81,51.1
2026-01-04 14:10:00,28.26,23.01,88.2,150.38,2.71,51.3
2026-01-04 14:15:00,28.4,23.64,95.65,147.72,2.73,52.7
2026-01-04 14:20:00,28.66,23.89,91.67,147.07,2.82,53.1
2026-01-04 14:25:00,28.29,23.31,96.34,148.3,2.76,50.2
2026-01-04 14:30:00,28.65,23.75,92.03,144.27,2.69,51.5
2026-01-04 14:35:00,28.63,23.9,93.03,142.13,2.74,52.7
2026-01-04 14:40:00,28.23,23.33,97.87,150.19,2.68,50.9
2026-01-04 14:45:00,28.73,23.83,92.32,146.37,2.75,52.9
2026-01-04 14:50:00,28.68,23.82,96.04,143.42,2.75,51.8
2026-01-04 14:55:00,28.54,23.59,92.97,142.28,2.64,51.2
2026-01-04 15:00:00,28.34,23.01,93.85,155.67,2.73,52.3
2026-01-04 15:05:00,28.33,23.24,92.91,147.73,2.71,52.8
2026-01-04 15:10:00,28.42,22.76,94.79,159.31,2.75,51.0
2026-01-04 15:15:00,28.7,23.62,90.88,152.68,2.76,51.9
2026-01-04 15:20:00,28.34,23.37,90.07,143.2,2.74,52.9
2026-01-04 15:25:00,28.7,23.65,90.86,148.31,2.69,51.1
2026-01-04 15:30:00,28.3,23.18,92.63,149.29,2.76,49.7
2026-01-04 15:35:00,28.57,23.4,91.76,151.49,2.65,49.9
2026-01-04 15:40:00,28.66,23.08,94.02,160.73,2.62,51.6
2026-01-04 15:45:00,29.26,24.4,95.43,142.4,2.51,50.2
2026-01-04 15:50:00,28.31,23.03,89.66,153.39,2.7,51.7
2026-01-04 15:55:00,29.04,23.91,90.19,152.49,2.65,54.7
2026-01-04 16:00:00,28.72,24.04,88.36,141.85,2.72,50.1
2026-01-04 16:05:00,28.8,23.53,96.95,152.55,2.58,51.8
2026-01-04 16:10:00,28.74,23.34,92.57,155.25,2.65,55.4
2026-01-04 16:15:00,28.83,23.96,92.93,147.19,2.72,52.8
2026-01-04 16:20:00,28.69,23.61,88.31,150.21,2.63,51.6
2026-01-04 16:25:00,29.11,24.45,91.58,144.41,2.71,51.9
2026-01-04 16:30:00,28.64,23.86,92.79,141.83,2.65,52.8
2026-01-04 16:35:00,29.05,23.69,90.81,156.05,2.68,54.7
2026-01-04 16:40:00,28.62,23.63,94.05,151.6,2.72,51.4
2026-01-04 16:45:00,28.77,23.95,97.07,146.9,2.74,51.0
2026-01-04 16:50:00,28.53,23.37,88.85,145.28,2.69,50.1
2026-01-04 16:55:00,28.92,23.94,88.59,146.59,2.63,52.3
2026-01-04 17:00:00,29.18,24.19,88.87,147.82,2.65,50.0
2026-01-04 17:05:00,28.81,23.51,95.01,149.62,2.72,51.4
2026-01-04 17:10:00,28.79,23.96,93.53,144.59,2.61,50.8
2026-01-04 17:15:00,28.58,23.68,90.51,141.85,2.66,53.7
2026-01-04 17:20:00,28.81,23.64,90.86,151.99,2.65,51.4
2026-01-04 17:25:00,28.48,23.1,88.66,153.33,2.67,52.7
2026-01-04 17:30:00,28.66,23.21,92.85,149.78,2.61,49.7
2026-01-04 17:35:00,28.95,23.98,89.6,148.03,2.56,52.3
2026-01-04 17:40:00,29.23,23.86,89.82,152.91,2.7,50.3
2026-01-04 17:45:00,29.62,24.67,91.92,148.64,2.73,51.5
2026-01-04 17:50:00,28.78,23.18,89.85,155.33,2.56,55.4
2026-01-04 17:55:00,29.29,24.43,89.66,143.01,2.69,53.5
2026-01-04 18:00:00,29.0,23.52,90.2,152.49,2.73,51.9
2026-01-04 18:05:00,28.91,23.92,92.09,146.16,2.7,56.9
2026-01-04 18:10:00,29.07,23.41,94.14,158.3,2.64,50.7
2026-01-04 18:15:00,28.99,23.68,91.41,152.85,2.6,53.8
2026-01-04 18:20:00,29.01,24.1,91.88,145.94,2.67,49.8
2026-01-04 18:25:00,28.89,23.85,89.3,146.62,2.67,51.7
2026-01-04 18:30:00,28.65,23.28,87.96,151.5,2.66,50.0
2026-01-04 18:35:00,28.62,23.18,91.29,161.8,2.65,52.4
2026-01-04 18:40:00,29.18,24.02,90.0,147.53,2.59,52.1
2026-01-04 18:45:00,28.95,23.76,85.94,147.83,2.68,51.6
2026-01-04 18:50:00,28.88,23.51,88.61,162.64,2.68,53.7
2026-01-04 18:55:00,29.04,23.82,89.14,151.82,2.67,51.2
2026-01-04 19:00:00,29.24,24.38,88.0,140.88,2.66,52.5
2026-01-04 19:05:00,29.1,24.11,92.91,150.37,2.75,53.3
2026-01-04 19:10:00,28.89,23.65,90.33,148.56,2.62,49.8
2026-01-04 19:15:00,29.37,23.88,92.49,158.17,2.73,50.9
2026-01-04 19:20:00,29.47,23.87,89.64,155.78,2.61,52.1
2026-01-04 19:25:00,29.2,23.81,89.11,151.88,2.72,53.0
2026-01-04 19:30:00,29.33,24.06,86.49,155.7,2.73,54.2
2026-01-04 19:35:00,29.4,24.01,88.79,154.79,2.63,51.7
2026-01-04 19:40:00,29.38,24.34,88.72,150.73,2.75,51.6
2026-01-04 19:45:00,29.26,24.09,85.19,150.37,2.68,50.7
2026-01-04 19:50:00,29.26,24.26,87.19,145.65,2.6,52.5
2026-01-04 19:55:00,29.24,24.35,87.65,147.35,2.63,51.6
2026-01-04 20:00:00,28.85,23.55,89.42,155.47,2.72,51.6
2026-01-04 20:05:00,29.3,24.04,89.47,151.73,2.71,51.9
2026-01-04 20:10:00,28.79,23.4,86.79,158.11,2.59,52.8
2026-01-04 20:15:00,28.94,23.58,89.34,155.27,2.64,51.2
2026-01-04 20:20:00,29.47,24.18,87.64,151.91,2.66,50.9
2026-01-04 20:25:00,29.35,23.99,80.85,151.88,2.62,52.7
2026-01-04 20:30:00,29.52,24.3,86.74,150.5,2.79,47.5
2026-01-04 20:35:00,29.09,23.75,90.58,148.84,2.66,51.1
2026-01-04 20:40:00,28.87,23.82,83.6,146.69,2.65,50.3
2026-01-04 20:45:00,29.1,23.78,88.02,152.65,2.72,53.8
2026-01-04 20:50:00,29.19,23.79,91.63,152.61,2.63,51.3
2026-01-04 20:55:00,29.19,24.12,85.69,148.69,2.71,51.2
2026-01-04 21:00:00,29.46,24.2,87.53,150.84,2.55,51.9
